pipeline_type,pipeline_name,config,run_id,auc,accuracy,final_train_loss,best_val_loss,epochs_trained,noise_type,noise_level
P3,p3_amp_damp_0.1,amp_damp_0.1,6,0.8115960743801652,50.0,0.6877295837952541,0.6729595065116882,11,amp_damp,0.1
P3,p3_amp_damp_0.1,amp_damp_0.1,7,0.6884039256198347,50.0,0.6944173918320582,0.6797524415529691,9,amp_damp,0.1
P3,p3_amp_damp_0.1,amp_damp_0.1,8,0.7494834710743801,50.0,0.692968120941749,0.6793813888843243,10,amp_damp,0.1
P3,p3_amp_damp_0.1,amp_damp_0.1,9,0.7879648760330579,50.0,0.6867494120047642,0.6805111949260418,9,amp_damp,0.1
P3,p3_amp_damp_0.2,amp_damp_0.2,1,0.5635330578512396,51.70454545454546,0.6941290782048152,0.6902860448910639,8,amp_damp,0.2
P3,p3_amp_damp_0.2,amp_damp_0.2,2,0.4748192148760331,53.97727272727273,0.7014425011781545,0.695283463368049,8,amp_damp,0.2
P3,p3_bit_flip_0.01,bit_flip_0.01,1,0.7667871900826445,70.45454545454545,0.6742198045437152,0.6544735431671143,15,bit_flip,0.01
P3,p3_bit_flip_0.01,bit_flip_0.01,10,0.7829287190082644,73.29545454545455,0.6763761204022628,0.6631394853958716,15,bit_flip,0.01
P3,p3_bit_flip_0.01,bit_flip_0.01,2,0.853047520661157,78.97727272727273,0.6809307194673098,0.6649077213727511,8,bit_flip,0.01
P3,p3_bit_flip_0.01,bit_flip_0.01,3,0.7766012396694215,74.43181818181817,0.682616771184481,0.6716858102725103,8,bit_flip,0.01
P3,p3_bit_flip_0.01,bit_flip_0.01,4,0.6275826446280991,55.11363636363637,0.6787915917543265,0.6639521672175481,10,bit_flip,0.01
P3,p3_bit_flip_0.01,bit_flip_0.01,5,0.7692407024793388,51.13636363636363,0.6757196641885317,0.6604539797856257,6,bit_flip,0.01
P3,p3_bit_flip_0.01,bit_flip_0.01,6,0.7848657024793388,70.45454545454545,0.6798392020739041,0.662761587363023,15,bit_flip,0.01
P3,p3_bit_flip_0.01,bit_flip_0.01,7,0.7607179752066116,68.75,0.6713632652392754,0.6581619702852689,7,bit_flip,0.01
P3,p3_bit_flip_0.01,bit_flip_0.01,8,0.7348915289256198,70.45454545454545,0.6725931685704452,0.6704969451977656,9,bit_flip,0.01
P3,p3_bit_flip_0.01,bit_flip_0.01,9,0.8547262396694215,82.38636363636364,0.6740284910568825,0.6601615502284124,23,bit_flip,0.01
